UF;Nome_UF;cod_mun_ibge;nome_mun;GADM_GID_2;pop_IBGE2020
17;Tocantins;1715705;Palmeirante;BRA.27.89_1; 6.131 
23;Ceará;2308104;Mauriti;BRA.6.162_1; 48.168 
17;Tocantins;1715754;Palmeirópolis;BRA.27.90_1; 7.676 
17;Tocantins;1716109;Paraíso do Tocantins;BRA.27.91_1; 51.891 
17;Tocantins;1716208;Paranã;BRA.27.92_1; 10.437 
17;Tocantins;1716307;Pau D'Arco;BRA.27.93_1; 4.867 
17;Tocantins;1716505;Pedro Afonso;BRA.27.94_1; 13.773 
17;Tocantins;1716604;Peixe;BRA.27.95_1; 11.873 
17;Tocantins;1716653;Pequizeiro;BRA.27.96_1; 5.512 
17;Tocantins;1717008;Pindorama do Tocantins;BRA.27.97_1; 4.430 
17;Tocantins;1717206;Piraquê;BRA.27.98_1; 3.033 
17;Tocantins;1717503;Pium;BRA.27.99_1; 7.743 
17;Tocantins;1717800;Ponte Alta do Bom Jesus;BRA.27.100_1; 4.591 
17;Tocantins;1717909;Ponte Alta do Tocantins;BRA.27.101_1; 8.116 
17;Tocantins;1718006;Porto Alegre do Tocantins;BRA.27.102_1; 3.170 
17;Tocantins;1718204;Porto Nacional;BRA.27.103_1; 53.316 
17;Tocantins;1718303;Praia Norte;BRA.27.104_1; 8.498 
17;Tocantins;1718402;Presidente Kennedy;BRA.27.105_1; 3.676 
17;Tocantins;1718451;Pugmil;BRA.27.106_1; 2.717 
17;Tocantins;1718501;Recursolândia;BRA.27.107_1; 4.342 
17;Tocantins;1718550;Riachinho;BRA.27.108_1; 4.684 
17;Tocantins;1718659;Rio da Conceição;BRA.27.109_1; 2.171 
17;Tocantins;1718709;Rio dos Bois;BRA.27.110_1; 2.856 
17;Tocantins;1718758;Rio Sono;BRA.27.111_1; 6.488 
17;Tocantins;1718808;Sampaio;BRA.27.112_1; 4.794 
17;Tocantins;1718840;Sandolândia;BRA.27.113_1; 3.373 
17;Tocantins;1718865;Santa Fé do Araguaia;BRA.27.114_1; 7.595 
17;Tocantins;1718881;Santa Maria do Tocantins;BRA.27.115_1; 3.486 
17;Tocantins;1718899;Santa Rita do Tocantins;BRA.27.116_1; 2.386 
17;Tocantins;1718907;Santa Rosa do Tocantins;BRA.27.117_1; 4.846 
17;Tocantins;1719004;Santa Tereza do Tocantins;BRA.27.118_1; 2.897 
17;Tocantins;1720002;Santa Terezinha do Tocantins;BRA.27.119_1; 2.530 
17;Tocantins;1720101;São Bento do Tocantins;BRA.27.120_1; 5.391 
17;Tocantins;1720150;São Félix do Tocantins;BRA.27.121_1; 1.598 
17;Tocantins;1720200;São Miguel do Tocantins;BRA.27.122_1; 12.294 
17;Tocantins;1720259;São Salvador do Tocantins;BRA.27.123_1; 3.094 
17;Tocantins;1720309;São Sebastião do Tocantins;BRA.27.124_1; 4.852 
17;Tocantins;1720499;São Valério;BRA.27.125_1; 3.904 
17;Tocantins;1720655;Silvanópolis;BRA.27.126_1; 5.428 
17;Tocantins;1720804;Sítio Novo do Tocantins;BRA.27.127_1; 8.997 
17;Tocantins;1720853;Sucupira;BRA.27.128_1; 1.986 
17;Tocantins;1708254;Fortaleza do Tabocão;BRA.27.54_1; 2.602 
17;Tocantins;1720903;Taguatinga;BRA.27.129_1; 16.825 
17;Tocantins;1720937;Taipas do Tocantins;BRA.27.130_1; 2.166 
17;Tocantins;1720978;Talismã;BRA.27.131_1; 2.812 
17;Tocantins;1721109;Tocantínia;BRA.27.132_1; 7.617 
17;Tocantins;1721208;Tocantinópolis;BRA.27.133_1; 22.845 
17;Tocantins;1721257;Tupirama;BRA.27.134_1; 1.922 
17;Tocantins;1721307;Tupiratins;BRA.27.135_1; 2.729 
17;Tocantins;1722081;Wanderlândia;BRA.27.136_1; 11.734 
17;Tocantins;1722107;Xambioá;BRA.27.137_1; 11.520 
21;Maranhão;2100055;Açailândia;BRA.10.1_1; 113.121 
21;Maranhão;2100105;Afonso Cunha;BRA.10.2_1; 6.578 
21;Maranhão;2100154;Água Doce do Maranhão;BRA.10.3_1; 12.652 
21;Maranhão;2100204;Alcântara;BRA.10.4_1; 22.112 
21;Maranhão;2100303;Aldeias Altas;BRA.10.5_1; 26.757 
21;Maranhão;2100402;Altamira do Maranhão;BRA.10.6_1; 8.189 
21;Maranhão;2100436;Alto Alegre do Maranhão;BRA.10.7_1; 27.858 
21;Maranhão;2100477;Alto Alegre do Pindaré;BRA.10.8_1; 31.943 
21;Maranhão;2100501;Alto Parnaíba;BRA.10.9_1; 11.212 
21;Maranhão;2100550;Amapá do Maranhão;BRA.10.10_1; 7.005 
21;Maranhão;2100600;Amarante do Maranhão;BRA.10.11_1; 41.729 
21;Maranhão;2100709;Anajatuba;BRA.10.12_1; 26.988 
21;Maranhão;2100808;Anapurus;BRA.10.13_1; 15.894 
21;Maranhão;2100832;Apicum-Açu;BRA.10.14_1; 17.413 
21;Maranhão;2100873;Araguanã;BRA.10.15_1; 15.551 
21;Maranhão;2100907;Araioses;BRA.10.16_1; 46.771 
21;Maranhão;2100956;Arame;BRA.10.17_1; 32.764 
21;Maranhão;2101004;Arari;BRA.10.18_1; 29.932 
21;Maranhão;2101103;Axixá;BRA.10.19_1; 12.183 
21;Maranhão;2101202;Bacabal;BRA.10.20_1; 104.790 
21;Maranhão;2101251;Bacabeira;BRA.10.21_1; 17.252 
21;Maranhão;2101301;Bacuri;BRA.10.22_1; 18.654 
21;Maranhão;2101350;Bacurituba;BRA.10.23_1; 5.670 
21;Maranhão;2101400;Balsas;BRA.10.24_1; 95.929 
21;Maranhão;2101509;Barão de Grajaú;BRA.10.25_1; 18.924 
21;Maranhão;2101608;Barra do Corda;BRA.10.26_1; 88.492 
21;Maranhão;2101707;Barreirinhas;BRA.10.27_1; 63.217 
21;Maranhão;2101772;Bela Vista do Maranhão;BRA.10.28_1; 11.279 
21;Maranhão;2101731;Belágua;BRA.10.29_1; 7.528 
21;Maranhão;2101806;Benedito Leite;BRA.10.30_1; 5.638 
21;Maranhão;2101905;Bequimão;BRA.10.31_1; 21.299 
21;Maranhão;2101939;Bernardo do Mearim;BRA.10.32_1; 6.073 
21;Maranhão;2101970;Boa Vista do Gurupi;BRA.10.33_1; 8.382 
21;Maranhão;2102002;Bom Jardim;BRA.10.34_1; 41.822 
21;Maranhão;2102036;Bom Jesus das Selvas;BRA.10.35_1; 34.567 
21;Maranhão;2102077;Bom Lugar;BRA.10.36_1; 16.438 
21;Maranhão;2102101;Brejo;BRA.10.38_1; 36.651 
21;Maranhão;2102150;Brejo de Areia;BRA.10.37_1; 9.014 
21;Maranhão;2102200;Buriti;BRA.10.40_1; 28.798 
21;Maranhão;2102309;Buriti Bravo;BRA.10.39_1; 23.939 
21;Maranhão;2102325;Buriticupu;BRA.10.41_1; 72.983 
21;Maranhão;2102358;Buritirana;BRA.10.42_1; 15.467 
21;Maranhão;2102374;Cachoeira Grande;BRA.10.43_1; 9.478 
21;Maranhão;2102408;Cajapió;BRA.10.44_1; 11.216 
21;Maranhão;2102507;Cajari;BRA.10.45_1; 19.451 
21;Maranhão;2102556;Campestre do Maranhão;BRA.10.46_1; 14.453 
21;Maranhão;2102606;Cândido Mendes;BRA.10.47_1; 20.278 
21;Maranhão;2102705;Cantanhede;BRA.10.48_1; 22.117 
21;Maranhão;2102754;Capinzal do Norte;BRA.10.49_1; 10.935 
21;Maranhão;2102804;Carolina;BRA.10.50_1; 24.165 
21;Maranhão;2102903;Carutapera;BRA.10.51_1; 23.952 
21;Maranhão;2103000;Caxias;BRA.10.52_1; 165.525 
21;Maranhão;2103109;Cedral;BRA.10.53_1; 10.693 
21;Maranhão;2103125;Central do Maranhão;BRA.10.54_1; 8.740 
21;Maranhão;2103158;Centro do Guilherme;BRA.10.55_1; 13.670 
21;Maranhão;2103174;Centro Novo do Maranhão;BRA.10.56_1; 21.840 
21;Maranhão;2103208;Chapadinha;BRA.9.64_1; 80.195 
21;Maranhão;2103257;Cidelândia;BRA.10.58_1; 14.777 
21;Maranhão;2103307;Codó;BRA.10.59_1; 123.116 
21;Maranhão;2103406;Coelho Neto;BRA.10.60_1; 49.621 
21;Maranhão;2103505;Colinas;BRA.10.61_1; 41.312 
21;Maranhão;2103554;Conceição do Lago-Açu;BRA.10.62_1; 16.400 
21;Maranhão;2103604;Coroatá;BRA.10.63_1; 65.544 
21;Maranhão;2103703;Cururupu;BRA.10.64_1; 32.626 
21;Maranhão;2103752;Davinópolis;BRA.10.65_1; 12.916 
21;Maranhão;2103802;Dom Pedro;BRA.10.66_1; 23.372 
21;Maranhão;2103901;Duque Bacelar;BRA.10.67_1; 11.401 
21;Maranhão;2104008;Esperantinópolis;BRA.10.68_1; 17.104 
21;Maranhão;2104057;Estreito;BRA.10.69_1; 42.527 
21;Maranhão;2104073;Feira Nova do Maranhão;BRA.10.70_1; 8.484 
21;Maranhão;2104081;Fernando Falcão;BRA.10.71_1; 10.460 
21;Maranhão;2104099;Formosa da Serra Negra;BRA.10.72_1; 19.258 
21;Maranhão;2104107;Fortaleza dos Nogueiras;BRA.10.73_1; 12.647 
21;Maranhão;2104206;Fortuna;BRA.10.74_1; 15.567 
21;Maranhão;2104305;Godofredo Viana;BRA.10.75_1; 11.963 
21;Maranhão;2104404;Gonçalves Dias;BRA.10.76_1; 17.944 
21;Maranhão;2104503;Governador Archer;BRA.10.77_1; 10.886 
21;Maranhão;2104552;Governador Edison Lobão;BRA.10.78_1; 18.520 
21;Maranhão;2104602;Governador Eugênio Barros;BRA.10.79_1; 16.882 
21;Maranhão;2104628;Governador Luiz Rocha;BRA.10.80_1; 7.841 
21;Maranhão;2104651;Governador Newton Bello;BRA.10.81_1; 10.151 
21;Maranhão;2104677;Governador Nunes Freire;BRA.10.82_1; 25.539 
21;Maranhão;2104701;Graça Aranha;BRA.10.83_1; 6.261 
21;Maranhão;2104800;Grajaú;BRA.10.84_1; 70.065 
21;Maranhão;2104909;Guimarães;BRA.10.85_1; 11.997 
21;Maranhão;2105005;Humberto de Campos;BRA.10.86_1; 28.932 
21;Maranhão;2105104;Icatu;BRA.10.87_1; 27.269 
21;Maranhão;2105153;Igarapé do Meio;BRA.10.88_1; 14.324 
21;Maranhão;2105203;Igarapé Grande;BRA.10.89_1; 11.387 
21;Maranhão;2105302;Imperatriz;BRA.10.90_1; 259.337 
21;Maranhão;2105351;Itaipava do Grajaú;BRA.10.91_1; 16.005 
21;Maranhão;2105401;Itapecuru Mirim;BRA.10.92_1; 68.723 
21;Maranhão;2105427;Itinga do Maranhão;BRA.10.93_1; 26.068 
21;Maranhão;2105450;Jatobá;BRA.10.94_1; 10.310 
21;Maranhão;2105476;Jenipapo dos Vieiras;BRA.10.95_1; 17.040 
21;Maranhão;2105500;João Lisboa;BRA.10.96_1; 23.740 
21;Maranhão;2105609;Joselândia;BRA.10.97_1; 16.198 
21;Maranhão;2105658;Junco do Maranhão;BRA.10.98_1; 4.392 
21;Maranhão;2105708;Lago da Pedra;BRA.10.99_1; 50.616 
21;Maranhão;2105807;Lago do Junco;BRA.10.100_1; 10.869 
21;Maranhão;2105948;Lago dos Rodrigues;BRA.10.101_1; 8.857 
21;Maranhão;2105906;Lago Verde;BRA.10.102_1; 16.314 
21;Maranhão;2105922;Lagoa do Mato;BRA.10.103_1; 11.265 
21;Maranhão;2105963;Lagoa Grande do Maranhão;BRA.10.104_1; 11.464 
21;Maranhão;2105989;Lajeado Novo;BRA.10.105_1; 7.602 
21;Maranhão;2106003;Lima Campos;BRA.10.106_1; 11.918 
21;Maranhão;2106102;Loreto;BRA.10.107_1; 12.214 
21;Maranhão;2106201;Luís Domingues;BRA.10.108_1; 6.984 
21;Maranhão;2106300;Magalhães de Almeida;BRA.10.109_1; 20.029 
21;Maranhão;2106326;Maracaçumé;BRA.10.110_1; 21.586 
21;Maranhão;2106359;Marajá do Sena;BRA.10.111_1; 7.775 
21;Maranhão;2106375;Maranhãozinho;BRA.10.112_1; 16.511 
21;Maranhão;2106409;Mata Roma;BRA.10.113_1; 16.977 
21;Maranhão;2106508;Matinha;BRA.10.115_1; 23.482 
21;Maranhão;2106607;Matões;BRA.10.116_1; 33.943 
21;Maranhão;2106631;Matões do Norte;BRA.10.114_1; 17.033 
21;Maranhão;2106672;Milagres do Maranhão;BRA.10.117_1; 8.483 
21;Maranhão;2106706;Mirador;BRA.10.118_1; 21.031 
21;Maranhão;2106755;Miranda do Norte;BRA.10.119_1; 28.754 
21;Maranhão;2106805;Mirinzal;BRA.10.120_1; 15.011 
21;Maranhão;2106904;Monção;BRA.10.121_1; 33.664 
21;Maranhão;2107001;Montes Altos;BRA.10.122_1; 9.111 
21;Maranhão;2107100;Morros;BRA.10.123_1; 19.572 
21;Maranhão;2107209;Nina Rodrigues;BRA.10.124_1; 14.642 
21;Maranhão;2107258;Nova Colinas;BRA.10.125_1; 5.427 
21;Maranhão;2107308;Nova Iorque;BRA.10.126_1; 4.682 
21;Maranhão;2107357;Nova Olinda do Maranhão;BRA.10.127_1; 21.080 
21;Maranhão;2107407;Olho d'Água das Cunhãs;BRA.10.128_1; 19.561 
21;Maranhão;2107456;Olinda Nova do Maranhão;BRA.10.129_1; 14.836 
21;Maranhão;2107506;Paço do Lumiar;BRA.10.130_1; 123.747 
21;Maranhão;2107605;Palmeirândia;BRA.10.131_1; 19.781 
21;Maranhão;2107704;Paraibano;BRA.10.132_1; 21.479 
21;Maranhão;2107803;Parnarama;BRA.10.133_1; 35.008 
21;Maranhão;2107902;Passagem Franca;BRA.10.134_1; 19.137 
21;Maranhão;2108009;Pastos Bons;BRA.10.135_1; 19.583 
21;Maranhão;2108058;Paulino Neves;BRA.10.136_1; 16.166 
21;Maranhão;2108108;Paulo Ramos;BRA.10.137_1; 21.066 
21;Maranhão;2108207;Pedreiras;BRA.10.138_1; 39.191 
21;Maranhão;2108256;Pedro do Rosário;BRA.10.139_1; 25.354 
21;Maranhão;2108306;Penalva;BRA.10.140_1; 38.731 
21;Maranhão;2108405;Peri Mirim;BRA.10.141_1; 14.345 
21;Maranhão;2108454;Peritoró;BRA.10.142_1; 23.364 
21;Maranhão;2108504;Pindaré-Mirim;BRA.10.143_1; 33.065 
21;Maranhão;2108603;Pinheiro;BRA.10.144_1; 83.777 
21;Maranhão;2108702;Pio XII;BRA.10.145_1; 21.379 
21;Maranhão;2108801;Pirapemas;BRA.10.146_1; 18.720 
21;Maranhão;2108900;Poção de Pedras;BRA.10.147_1; 17.595 
21;Maranhão;2109007;Porto Franco;BRA.10.148_1; 24.092 
21;Maranhão;2109056;Porto Rico do Maranhão;BRA.10.149_1; 5.955 
21;Maranhão;2109106;Presidente Dutra;BRA.10.150_1; 48.036 
21;Maranhão;2109205;Presidente Juscelino;BRA.10.151_1; 12.838 
21;Maranhão;2109239;Presidente Médici;BRA.10.152_1; 7.070 
21;Maranhão;2109270;Presidente Sarney;BRA.10.153_1; 19.069 
21;Maranhão;2109304;Presidente Vargas;BRA.10.154_1; 11.261 
21;Maranhão;2109403;Primeira Cruz;BRA.10.155_1; 15.431 
21;Maranhão;2109452;Raposa;BRA.10.156_1; 31.177 
21;Maranhão;2109502;Riachão;BRA.10.157_1; 20.334 
21;Maranhão;2109551;Ribamar Fiquene;BRA.10.158_1; 7.825 
21;Maranhão;2109601;Rosário;BRA.10.159_1; 42.994 
21;Maranhão;2109700;Sambaíba;BRA.10.160_1; 5.679 
21;Maranhão;2109759;Santa Filomena do Maranhão;BRA.9.199_1; 7.826 
21;Maranhão;2109809;Santa Helena;BRA.10.162_1; 42.483 
21;Maranhão;2109908;Santa Inês;BRA.10.163_1; 89.489 
21;Maranhão;2110005;Santa Luzia;BRA.10.165_1; 72.887 
21;Maranhão;2110039;Santa Luzia do Paruá;BRA.10.164_1; 25.371 
21;Maranhão;2110104;Santa Quitéria do Maranhão;BRA.10.166_1; 25.764 
21;Maranhão;2110203;Santa Rita;BRA.10.167_1; 38.298 
21;Maranhão;2110237;Santana do Maranhão;BRA.10.168_1; 13.547 
21;Maranhão;2110278;Santo Amaro do Maranhão;BRA.10.169_1; 16.034 
21;Maranhão;2110302;Santo Antônio dos Lopes;BRA.10.170_1; 14.522 
21;Maranhão;2110401;São Benedito do Rio Preto;BRA.10.171_1; 18.717 
21;Maranhão;2110500;São Bento;BRA.10.172_1; 45.604 
21;Maranhão;2110609;São Bernardo;BRA.10.173_1; 28.667 
21;Maranhão;2110658;São Domingos do Azeitão;BRA.10.174_1; 7.420 
21;Maranhão;2110708;São Domingos do Maranhão;BRA.10.175_1; 34.384 
21;Maranhão;2110807;São Félix de Balsas;BRA.10.176_1; 4.562 
21;Maranhão;2110856;São Francisco do Brejão;BRA.10.177_1; 11.941 
21;Maranhão;2110906;São Francisco do Maranhão;BRA.10.178_1; 12.218 
21;Maranhão;2111003;São João Batista;BRA.10.179_1; 20.701 
21;Maranhão;2111029;São João do Carú;BRA.10.180_1; 15.787 
21;Maranhão;2111052;São João do Paraíso;BRA.10.181_1; 11.193 
21;Maranhão;2111078;São João do Soter;BRA.10.182_1; 18.645 
21;Maranhão;2111102;São João dos Patos;BRA.10.183_1; 25.996 
21;Maranhão;2111201;São José de Ribamar;BRA.10.184_1; 179.028 
21;Maranhão;2111250;São José dos Basílios;BRA.10.185_1; 7.640 
21;Maranhão;2111300;São Luís;BRA.10.187_1; 1.108.975 
21;Maranhão;2111409;São Luís Gonzaga do Maranhão;BRA.10.186_1; 18.727 
21;Maranhão;2111508;São Mateus do Maranhão;BRA.10.188_1; 41.579 
21;Maranhão;2111532;São Pedro da Água Branca;BRA.10.189_1; 12.735 
21;Maranhão;2111573;São Pedro dos Crentes;BRA.10.190_1; 4.684 
21;Maranhão;2111607;São Raimundo das Mangabeiras;BRA.10.191_1; 18.980 
21;Maranhão;2111631;São Raimundo do Doca Bezerra;BRA.10.192_1; 5.131 
21;Maranhão;2111672;São Roberto;BRA.10.193_1; 6.789 
21;Maranhão;2111706;São Vicente Ferrer;BRA.10.194_1; 22.350 
21;Maranhão;2111722;Satubinha;BRA.10.195_1; 14.096 
21;Maranhão;2111748;Senador Alexandre Costa;BRA.10.196_1; 11.214 
21;Maranhão;2111763;Senador La Rocque;BRA.10.197_1; 14.050 
21;Maranhão;2111789;Serrano do Maranhão;BRA.10.198_1; 10.299 
21;Maranhão;2111805;Sítio Novo;BRA.10.199_1; 18.160 
21;Maranhão;2111904;Sucupira do Norte;BRA.10.200_1; 10.634 
21;Maranhão;2111953;Sucupira do Riachão;BRA.10.201_1; 5.676 
21;Maranhão;2112001;Tasso Fragoso;BRA.10.202_1; 8.582 
21;Maranhão;2112100;Timbiras;BRA.10.203_1; 29.183 
21;Maranhão;2112209;Timon;BRA.10.204_1; 170.222 
21;Maranhão;2112233;Trizidela do Vale;BRA.10.205_1; 22.112 
21;Maranhão;2112274;Tufilândia;BRA.10.206_1; 5.854 
21;Maranhão;2112308;Tuntum;BRA.10.207_1; 42.040 
21;Maranhão;2112407;Turiaçu;BRA.10.208_1; 35.709 
21;Maranhão;2112456;Turilândia;BRA.10.209_1; 25.868 
21;Maranhão;2112506;Tutóia;BRA.10.211_1; 59.398 
21;Maranhão;2112605;Urbano Santos;BRA.10.212_1; 33.459 
21;Maranhão;2112704;Vargem Grande;BRA.10.213_1; 57.168 
21;Maranhão;2112803;Viana;BRA.10.214_1; 52.649 
21;Maranhão;2112852;Vila Nova dos Martírios;BRA.10.216_1; 13.598 
21;Maranhão;2112902;Vitória do Mearim;BRA.10.217_1; 32.861 
21;Maranhão;2113009;Vitorino Freire;BRA.10.215_1; 31.522 
21;Maranhão;2114007;Zé Doca;BRA.10.218_1; 51.956 
22;Piauí;2200053;Acauã;BRA.18.1_1; 7.102 
22;Piauí;2200103;Agricolândia;BRA.18.2_1; 5.131 
22;Piauí;2200202;Água Branca;BRA.18.3_1; 17.470 
22;Piauí;2200251;Alagoinha do Piauí;BRA.18.4_1; 7.665 
22;Piauí;2200277;Alegrete do Piauí;BRA.18.5_1; 4.918 
22;Piauí;2200301;Alto Longá;BRA.18.6_1; 14.339 
22;Piauí;2200400;Altos;BRA.18.7_1; 40.605 
22;Piauí;2200459;Alvorada do Gurguéia;BRA.18.8_1; 5.445 
22;Piauí;2200509;Amarante;BRA.18.9_1; 17.604 
22;Piauí;2200608;Angical do Piauí;BRA.18.10_1; 6.783 
22;Piauí;2200707;Anísio de Abreu;BRA.18.11_1; 9.938 
22;Piauí;2200806;Antônio Almeida;BRA.18.12_1; 3.170 
22;Piauí;2200905;Aroazes;BRA.18.13_1; 5.827 
51;Mato Grosso;5103254;Colniza;#N/A; 39.861 
22;Piauí;2201002;Arraial;BRA.18.14_1; 4.720 
22;Piauí;2201051;Assunção do Piauí;BRA.18.15_1; 7.863 
22;Piauí;2201101;Avelino Lopes;BRA.18.16_1; 11.326 
22;Piauí;2201150;Baixa Grande do Ribeiro;BRA.18.17_1; 11.671 
22;Piauí;2201176;Barra D'Alcântara;BRA.18.18_1; 3.952 
22;Piauí;2201200;Barras;BRA.18.19_1; 47.185 
22;Piauí;2201309;Barreiras do Piauí;BRA.18.20_1; 3.352 
22;Piauí;2201408;Barro Duro;BRA.18.21_1; 7.027 
22;Piauí;2201507;Batalha;BRA.18.22_1; 26.905 
22;Piauí;2201556;Bela Vista do Piauí;BRA.18.23_1; 4.030 
22;Piauí;2201572;Belém do Piauí;BRA.18.24_1; 3.587 
22;Piauí;2201606;Beneditinos;BRA.18.25_1; 10.473 
22;Piauí;2201705;Bertolínia;BRA.18.26_1; 5.507 
22;Piauí;2201739;Betânia do Piauí;BRA.18.27_1; 6.210 
22;Piauí;2201770;Boa Hora;BRA.18.28_1; 6.815 
22;Piauí;2201804;Bocaina;BRA.18.29_1; 4.505 
22;Piauí;2201903;Bom Jesus;BRA.18.30_1; 25.387 
22;Piauí;2201919;Bom Princípio do Piauí;BRA.18.31_1; 5.651 
22;Piauí;2201929;Bonfim do Piauí;BRA.18.32_1; 5.685 
22;Piauí;2201945;Boqueirão do Piauí;BRA.18.33_1; 6.426 
22;Piauí;2201960;Brasileira;BRA.18.34_1; 8.347 
22;Piauí;2201988;Brejo do Piauí;BRA.18.35_1; 3.848 
22;Piauí;2202000;Buriti dos Lopes;BRA.18.36_1; 19.807 
22;Piauí;2202026;Buriti dos Montes;BRA.18.37_1; 8.264 
22;Piauí;2202059;Cabeceiras do Piauí;BRA.18.38_1; 10.630 
22;Piauí;2202075;Cajazeiras do Piauí;BRA.18.39_1; 3.573 
22;Piauí;2202083;Cajueiro da Praia;BRA.18.40_1; 7.674 
22;Piauí;2202091;Caldeirão Grande do Piauí;BRA.18.41_1; 5.781 
22;Piauí;2202109;Campinas do Piauí;BRA.18.42_1; 5.620 
22;Piauí;2202117;Campo Alegre do Fidalgo;BRA.18.43_1; 5.069 
22;Piauí;2202133;Campo Grande do Piauí;BRA.18.44_1; 5.965 
22;Piauí;2202174;Campo Largo do Piauí;BRA.18.45_1; 7.311 
22;Piauí;2202208;Campo Maior;BRA.18.46_1; 46.893 
22;Piauí;2202251;Canavieira;BRA.18.47_1; 3.944 
22;Piauí;2202307;Canto do Buriti;BRA.18.48_1; 21.258 
22;Piauí;2202406;Capitão de Campos;BRA.18.49_1; 11.445 
22;Piauí;2202455;Capitão Gervásio Oliveira;BRA.18.50_1; 4.114 
22;Piauí;2202505;Caracol;BRA.18.51_1; 10.964 
22;Piauí;2202539;Caraúbas do Piauí;BRA.18.52_1; 5.890 
22;Piauí;2202554;Caridade do Piauí;BRA.18.53_1; 5.085 
22;Piauí;2202604;Castelo do Piauí;BRA.18.54_1; 19.715 
22;Piauí;2202653;Caxingó;BRA.18.55_1; 5.451 
22;Piauí;2202703;Cocal;BRA.18.58_1; 27.845 
22;Piauí;2202711;Cocal de Telha;BRA.18.56_1; 4.899 
22;Piauí;2202729;Cocal dos Alves;BRA.18.57_1; 6.168 
22;Piauí;2202737;Coivaras;BRA.18.59_1; 4.032 
22;Piauí;2202752;Colônia do Gurguéia;BRA.18.60_1; 6.516 
22;Piauí;2202778;Colônia do Piauí;BRA.18.61_1; 7.661 
22;Piauí;2202802;Conceição do Canindé;BRA.18.62_1; 4.807 
22;Piauí;2202851;Coronel José Dias;BRA.18.63_1; 4.685 
22;Piauí;2202901;Corrente;BRA.18.64_1; 26.709 
22;Piauí;2203008;Cristalândia do Piauí;BRA.18.65_1; 8.323 
22;Piauí;2203107;Cristino Castro;BRA.18.66_1; 10.444 
22;Piauí;2203206;Curimatá;BRA.18.67_1; 11.426 
22;Piauí;2203230;Currais;BRA.18.68_1; 4.968 
22;Piauí;2203271;Curral Novo do Piauí;BRA.18.69_1; 5.367 
22;Piauí;2203255;Curralinhos;BRA.18.70_1; 4.459 
22;Piauí;2203305;Demerval Lobão;BRA.18.71_1; 13.840 
22;Piauí;2203354;Dirceu Arcoverde;BRA.18.72_1; 7.029 
22;Piauí;2203404;Dom Expedito Lopes;BRA.18.73_1; 6.922 
22;Piauí;2203453;Dom Inocêncio;BRA.18.74_1; 9.565 
22;Piauí;2203420;Domingos Mourão;BRA.18.75_1; 4.354 
22;Piauí;2203503;Elesbão Veloso;BRA.18.76_1; 14.575 
22;Piauí;2203602;Eliseu Martins;BRA.18.77_1; 4.930 
22;Piauí;2203701;Esperantina;BRA.18.78_1; 39.848 
22;Piauí;2203750;Fartura do Piauí;BRA.18.79_1; 5.319 
22;Piauí;2203800;Flores do Piauí;BRA.18.80_1; 4.462 
22;Piauí;2203859;Floresta do Piauí;BRA.18.81_1; 2.560 
22;Piauí;2203909;Floriano;BRA.18.82_1; 60.025 
22;Piauí;2204006;Francinópolis;BRA.18.83_1; 5.347 
22;Piauí;2204105;Francisco Ayres;BRA.18.84_1; 4.323 
22;Piauí;2204154;Francisco Macedo;BRA.18.85_1; 3.200 
22;Piauí;2204204;Francisco Santos;BRA.18.86_1; 9.372 
22;Piauí;2204303;Fronteiras;BRA.18.87_1; 11.659 
22;Piauí;2204352;Geminiano;BRA.18.88_1; 5.460 
22;Piauí;2204402;Gilbués;BRA.18.89_1; 10.694 
22;Piauí;2204501;Guadalupe;BRA.18.90_1; 10.497 
22;Piauí;2204550;Guaribas;BRA.18.91_1; 4.568 
22;Piauí;2204600;Hugo Napoleão;BRA.18.92_1; 3.879 
22;Piauí;2204659;Ilha Grande;BRA.18.93_1; 9.457 
22;Piauí;2204709;Inhuma;BRA.18.94_1; 15.319 
22;Piauí;2204808;Ipiranga do Piauí;BRA.18.95_1; 9.838 
22;Piauí;2204907;Isaías Coelho;BRA.18.96_1; 8.566 
22;Piauí;2205003;Itainópolis;BRA.18.97_1; 11.551 
22;Piauí;2205102;Itaueira;BRA.18.98_1; 11.028 
22;Piauí;2205151;Jacobina do Piauí;BRA.18.99_1; 5.729 
22;Piauí;2205201;Jaicós;BRA.18.100_1; 19.170 
22;Piauí;2205250;Jardim do Mulato;BRA.18.101_1; 4.513 
22;Piauí;2205276;Jatobá do Piauí;BRA.18.102_1; 4.875 
22;Piauí;2205300;Jerumenha;BRA.18.103_1; 4.447 
22;Piauí;2205359;João Costa;BRA.18.104_1; 3.005 
22;Piauí;2205409;Joaquim Pires;BRA.18.105_1; 14.376 
22;Piauí;2205458;Joca Marques;BRA.18.106_1; 5.466 
22;Piauí;2205508;José de Freitas;BRA.18.107_1; 39.336 
22;Piauí;2205516;Juazeiro do Piauí;BRA.18.108_1; 5.485 
22;Piauí;2205524;Júlio Borges;BRA.18.109_1; 5.640 
22;Piauí;2205532;Jurema;BRA.18.110_1; 4.777 
22;Piauí;2205557;Lagoa Alegre;BRA.18.111_1; 8.577 
22;Piauí;2205573;Lagoa de São Francisco;BRA.18.112_1; 6.777 
22;Piauí;2205565;Lagoa do Barro do Piauí;BRA.18.113_1; 4.656 
